Folder	Notebook	From	To	Time qualifier	Place	Region	Country	Author	Img	Pag.	Title chapter	Title Recipe	Num. persons	Course	Procedure	Temperature	Recipe time	Cooking time	Ingredient qualifier	Ingredient	Ingredient variant name	Alternative ingredient qualifier	Alternative ingredient	Alternative ingredient variant name	Dosage	Unit of measure	Side dishes	Where it was found	Date of finding	Who  donated it	Who found it	Notes
name	title	year	year		town			surname name	nome	numero			number	type	techniques	Degree Celsius	num. minutes	num. minutes	e.g. green (tomatoe)	normalised name	of the ingredient	e.g. green (tomatoe)	if applicable	of the alternative	number			town	DD-MM-YYYY	surname name	surname name	
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini12.jpg; 	5	Antipasti	Tartine piccanti		starter						ham					50	g		Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini12.jpg; 	5	Antipasti	Tartine piccanti		starter						pickle					25	unit		Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini12.jpg; 	5	Antipasti	Tartine piccanti		starter					egg	mayonnaise					1	unit		Rimini	25-08-2019			1 uovo di maionese: ho immaginato che intenda maionese realizzata con 1 uovo...
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini13.jpg; 	6	Antipasti	Schiuma fredda di tonno		starter	freezing			60		tuna 					200	g		Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini13.jpg; 	6	Antipasti	Schiuma fredda di tonno		starter						anchovy					50	g		Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini13.jpg; 	6	Antipasti	Schiuma fredda di tonno		starter						butter					150	g		Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini13.jpg; 	6	Antipasti	Schiuma fredda di tonno		starter						lemon					1	unit		Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini13.jpg; 	6	Antipasti	Schiuma fredda di tonno		starter						pepper								Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini13.jpg; 	6	Antipasti	Schiuma fredda di tonno		starter						salt								Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini13.jpg; Quaderno_3_Annamaria Fiori_Rimini14.jpg; 	6;7	Antipasti	Sfogliatine di acciughe		starter	frying					flour					200			Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini13.jpg; Quaderno_3_Annamaria Fiori_Rimini14.jpg; 	6;7	Antipasti	Sfogliatine di acciughe		starter						butter					100			Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini13.jpg; Quaderno_3_Annamaria Fiori_Rimini14.jpg; 	6;7	Antipasti	Sfogliatine di acciughe		starter						anchovy					100			Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini13.jpg; Quaderno_3_Annamaria Fiori_Rimini14.jpg; 	6;7	Antipasti	Sfogliatine di acciughe		starter						salt								Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini14.jpg; 	7	Antipasti	Crostini alla napoletana		starter	in the oven				sandwich	bread 					0,500	kg		Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini14.jpg; 	7	Antipasti	Crostini alla napoletana		starter						mozzarella					1	unit		Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini14.jpg; 	7	Antipasti	Crostini alla napoletana		starter					peeled	tomato								Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini14.jpg; 	7	Antipasti	Crostini alla napoletana		starter						origan								Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini14.jpg; 	7	Antipasti	Crostini alla napoletana		starter						anchovy								Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini14.jpg; 	7	Antipasti	Crostini alla napoletana		starter						oil								Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini15.jpg; Quaderno_3_Annamaria Fiori_Rimini16.jpg; 	8;9	Antipasti	Crema di pomodoro 		starter	browning					flour					1	spoon		Rimini	25-08-2019			da servire con "crostini fritti nel burro" oppure "quadratini di sfoglia salata"
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini15.jpg; Quaderno_3_Annamaria Fiori_Rimini16.jpg; 	8;9	Antipasti	Crema di pomodoro 		starter	cooking					stock					1 and 1/2	l		Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini15.jpg; Quaderno_3_Annamaria Fiori_Rimini16.jpg; 	8;9	Antipasti	Crema di pomodoro 		starter	simmering			30		onion					50	g		Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini15.jpg; Quaderno_3_Annamaria Fiori_Rimini16.jpg; 	8;9	Antipasti	Crema di pomodoro 		starter						cream					1/2	glass		Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini15.jpg; Quaderno_3_Annamaria Fiori_Rimini16.jpg; 	8;9	Antipasti	Crema di pomodoro 		starter						parsley								Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini15.jpg; Quaderno_3_Annamaria Fiori_Rimini16.jpg; 	8;9	Antipasti	Crema di pomodoro 		starter						pepper								Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini15.jpg; Quaderno_3_Annamaria Fiori_Rimini16.jpg; 	8;9	Antipasti	Crema di pomodoro 		starter						salt								Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini15.jpg; Quaderno_3_Annamaria Fiori_Rimini16.jpg; 	8;9	Antipasti	Crema di pomodoro 		starter					peeled	tomato					1	can		Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini16.jpg	9	Antipasti	Sedano alla veronese	2	starter	no cooking					sardine					1	can		Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini16.jpg	9	Antipasti	Sedano alla veronese	2	starter					Verona	celery								Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini16.jpg	9	Antipasti	Sedano alla veronese	2	starter					sliced	egg					2	unit		Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini16.jpg	9	Antipasti	Sedano alla veronese	2	starter					egg	mayonnaise					1	unit		Rimini	25-08-2019			stesso discorso di sopra sulla maionese
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini17.jpg	10	Antipasti	Insalata di maionese e gamberi	2/4	starter	boiling				boiled	shrimp					300	g		Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini17.jpg	10	Antipasti	Insalata di maionese e gamberi	2/4	starter					stalk	celery					1	unit		Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini17.jpg	10	Antipasti	Insalata di maionese e gamberi	2/4	starter						apple					1	unit		Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini17.jpg	10	Antipasti	Insalata di maionese e gamberi	2/4	starter					baby	onion					1	unit		Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini17.jpg	10	Antipasti	Insalata di maionese e gamberi	2/4	starter					hard-boiled	egg					1	unit		Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini17.jpg	10	Antipasti	Insalata di maionese e gamberi	2/4	starter					boiled tips	asparagus					10	unit		Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini17.jpg	10	Antipasti	Insalata di maionese e gamberi	2/4	starter					chopped	walnut					1	spoon		Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini17.jpg	10	Antipasti	Insalata di maionese e gamberi	2/4	starter						mayonnaise					1	cup		Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini18.jpg	11	Antipasti	Antipasto misto		starter					salad	vegetable								Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini18.jpg	11	Antipasti	Antipasto misto		starter					marinated	mushroom								Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini18.jpg	11	Antipasti	Antipasto misto		starter					marinated	pepper								Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini18.jpg	11	Antipasti	Antipasto misto		starter					salad	nerves								Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini18.jpg	11	Antipasti	Antipasto misto		starter					salad	egg								Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini18.jpg	11	Antipasti	Antipasto misto		starter						tuna 								Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini18.jpg	11	Antipasti	Antipasto misto		starter					marinated	sardine								Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini18.jpg	11	Antipasti	Antipasto misto		starter					baked	ham								Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini18.jpg	11	Antipasti	Antipasto misto		starter					raw	ham								Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini18.jpg	11	Antipasti	Antipasto misto		starter						olive								Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini18.jpg	11	Antipasti	Antipasto misto		starter						parsley								Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini18.jpg	11	Antipasti	Antipasto misto		starter						gherkin								Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini18.jpg	11	Antipasti	Antipasto misto		starter					sliced	lemon								Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini20.jpg	1	Minestre	Riso e Verze		first	browning				savoy	cabbage					1	kg		Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini20.jpg	1	Minestre	Riso e Verze		first	cooking					rice					500	g		Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini20.jpg	1	Minestre	Riso e Verze		first	simmering					butter					70	g		Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini20.jpg	1	Minestre	Riso e Verze		first						oil					3	spoon		Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini20.jpg	1	Minestre	Riso e Verze		first						parmesan					30	g		Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini20.jpg	1	Minestre	Riso e Verze		first						salt								Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini20.jpg	1	Minestre	Riso e Verze		first						pepper								Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini20.jpg	1	Minestre	Riso e Verze		first						garlic								Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini20.jpg	1	Minestre	Riso e Verze		first						parsley								Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini21.jpg; Quaderno_3_Annamaria Fiori_Rimini22.jpg	2;3	Minestre	Pasticcio di macheroni		first	cooking					macaroni					300	g		Rimini	25-08-2019			La besciamella è chiamata con il termine artusiano "balsamella".
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini21.jpg; Quaderno_3_Annamaria Fiori_Rimini22.jpg	2;3	Minestre	Pasticcio di macheroni		first	boiling					butter					100	g		Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini21.jpg; Quaderno_3_Annamaria Fiori_Rimini22.jpg	2;3	Minestre	Pasticcio di macheroni		first	in the oven					parmesan					50	g		Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini21.jpg; Quaderno_3_Annamaria Fiori_Rimini22.jpg	2;3	Minestre	Pasticcio di macheroni		first						flour					30	g		Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini21.jpg; Quaderno_3_Annamaria Fiori_Rimini22.jpg	2;3	Minestre	Pasticcio di macheroni		first						milk					1/4	l		Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini21.jpg; Quaderno_3_Annamaria Fiori_Rimini22.jpg	2;3	Minestre	Pasticcio di macheroni		first						nutmeg								Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini21.jpg; Quaderno_3_Annamaria Fiori_Rimini22.jpg	2;3	Minestre	Pasticcio di macheroni		first						salt								Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini22.jpg	3	Minestre	Ragù di tonno		first	browning					tuna 								Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini22.jpg	3	Minestre	Ragù di tonno		first	simmering					oil								Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini22.jpg	3	Minestre	Ragù di tonno		first						salt								Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini22.jpg	3	Minestre	Ragù di tonno		first					preserves	tomato								Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini22.jpg	3	Minestre	Risotto con patate		first	browning					butter								Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini22.jpg	3	Minestre	Risotto con patate		first	simmering					lard								Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini22.jpg	3	Minestre	Risotto con patate		first						flavouring								Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini22.jpg	3	Minestre	Risotto con patate		first						salt								Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini22.jpg	3	Minestre	Risotto con patate		first						pepper								Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini22.jpg	3	Minestre	Risotto con patate		first					chopped	potato								Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini22.jpg	3	Minestre	Risotto con patate		first					preserves	tomato								Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini22.jpg	3	Minestre	Risotto con patate		first						rice								Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini22.jpg	3	Minestre	Risotto con patate		first						stock								Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini23.jpg	5	Minestre	Stracciatella	4	first	boiling					egg					4	unit		Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini23.jpg	5	Minestre	Stracciatella	4	first						breadcrumbs					4	spoon		Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini23.jpg	5	Minestre	Stracciatella	4	first						parmesan					4	spoon		Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini23.jpg	5	Minestre	Stracciatella	4	first						nutmeg								Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini23.jpg	5	Minestre	Stracciatella	4	first						salt					1	pinch		Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini23.jpg	5	Minestre	Stracciatella	4	first						stock								Rimini	25-08-2019			
Quaderno_3_Annamaria Fiori_Rimini	Fiori Anna Maria. Ricettario				Rimini	Emilia Romagna	Italy	Anna Maria Fiori	Quaderno_3_Annamaria Fiori_Rimini24.jpg	4	Minestre	Minestra Lisa		first						egg					1	unit		Rimini	25-08-2019			
